Age,Gender,Education,Nscore,Escore,Oscore,Ascore,Cscore,Impulsive,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Shrooms,Nicotine,VSA,use_Alcohol,use_Amphet,use_Amyl,use_Benzos,use_Caff,use_Cannabis,use_Choc,use_Coke,use_Crack,use_Ecstasy,use_Heroin,use_Ketamine,use_Legalh,use_LSD,use_Meth,use_Shrooms,use_Nicotine,use_VSA,hard_usage,soft_usage,drug_usage
45-54,Male,Masters degree,27.0,45.0,46.0,43.0,45.0,-1.37983,-1.5485799999999998,2,2,1,2,6,1,6,1,0,1,2,0,0,1,2,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Professional certificate/ diploma,30.0,42.0,43.0,42.0,44.0,-0.21711999999999998,-1.18084,6,0,0,4,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
45-54,Male,University degree,41.0,35.0,42.0,44.0,41.0,-0.21711999999999998,0.40148,5,1,1,1,6,3,5,2,0,1,0,0,0,1,0,1,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Female,"Some college or university, no certificate or degree",46.0,36.0,52.0,51.0,37.0,0.88113,-0.21575,4,2,1,4,6,2,5,2,2,2,2,2,0,1,2,1,6,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
35-44,Male,Professional certificate/ diploma,40.0,41.0,46.0,40.0,38.0,-0.21711999999999998,0.40148,5,2,1,4,5,4,4,2,2,1,2,0,1,2,3,2,2,5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,1
45-54,Male,University degree,34.0,35.0,49.0,48.0,31.0,0.19268,-0.21575,1,1,1,1,6,1,5,1,1,1,1,0,0,1,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Left school at 16 years ,31.0,40.0,45.0,39.0,45.0,0.52975,-0.8463700000000001,2,2,2,0,5,2,5,2,0,2,0,2,0,2,0,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Professional certificate/ diploma,38.0,39.0,46.0,45.0,40.0,-0.71126,0.40148,2,1,1,2,6,1,5,2,2,1,2,1,0,1,2,1,3,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Male,Left school before 16 years,42.0,40.0,54.0,54.0,48.0,1.8620299999999999,1.92173,6,1,2,3,6,3,6,2,3,3,2,3,0,1,3,1,6,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
45-54,Male,University degree,25.0,39.0,37.0,52.0,45.0,-0.71126,0.07987000000000001,6,0,0,1,6,1,5,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Left school at 16 years ,57.0,31.0,39.0,31.0,29.0,1.8620299999999999,1.92173,3,3,1,1,5,3,5,3,0,3,1,1,3,1,0,1,6,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Male,"Some college or university, no certificate or degree",40.0,34.0,52.0,44.0,39.0,0.52975,-0.21575,2,2,2,2,6,2,6,2,0,2,0,2,0,2,0,2,2,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,"Some college or university, no certificate or degree",30.0,50.0,50.0,44.0,45.0,1.29221,1.92173,5,2,2,2,6,2,5,2,2,2,2,2,0,2,2,0,3,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Female,University degree,41.0,45.0,46.0,44.0,41.0,-0.21711999999999998,0.07987000000000001,2,1,1,1,6,2,5,1,0,2,0,0,0,1,0,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Professional certificate/ diploma,42.0,44.0,53.0,49.0,50.0,0.88113,0.40148,5,5,2,4,6,3,4,3,2,3,2,2,0,1,2,1,6,2,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
45-54,Male,University degree,40.0,42.0,45.0,47.0,45.0,-0.71126,-0.52593,2,1,1,2,6,2,5,1,2,1,2,0,0,1,2,1,6,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Female,Professional certificate/ diploma,48.0,39.0,37.0,48.0,45.0,-1.37983,-2.07848,5,0,0,1,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Doctorate degree,40.0,39.0,47.0,43.0,38.0,-0.21711999999999998,-0.21575,5,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Professional certificate/ diploma,34.0,40.0,42.0,40.0,32.0,-1.37983,-1.5485799999999998,5,0,0,1,6,1,4,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,University degree,26.0,43.0,45.0,42.0,46.0,-1.37983,-1.18084,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,25.0,43.0,48.0,46.0,44.0,0.19268,-0.21575,5,0,0,5,6,2,5,0,0,0,0,0,0,1,2,1,2,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
25-34,Male,Professional certificate/ diploma,35.0,33.0,34.0,44.0,47.0,-0.21711999999999998,-0.8463700000000001,6,1,0,0,6,6,5,1,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
25-34,Female,University degree,48.0,42.0,48.0,48.0,37.0,0.19268,-0.21575,3,2,2,5,6,2,5,2,2,1,2,0,0,1,0,0,6,2,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
18-24,Male,Left school at 18 years ,38.0,42.0,47.0,37.0,40.0,-0.71126,0.07987000000000001,5,2,0,0,6,6,0,0,0,2,0,0,2,2,0,3,6,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0,1,1
35-44,Female,University degree,46.0,54.0,56.0,34.0,45.0,1.29221,1.92173,5,0,0,3,6,2,6,1,0,2,0,0,0,0,0,1,6,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,0,1
18-24,Female,"Some college or university, no certificate or degree",45.0,46.0,38.0,47.0,44.0,-0.21711999999999998,0.40148,5,2,2,0,4,3,5,3,0,2,0,3,3,2,0,2,5,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
45-54,Male,University degree,32.0,27.0,51.0,37.0,43.0,-0.21711999999999998,-0.52593,6,1,1,0,6,4,5,1,0,3,0,0,1,1,0,2,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
55-64,Female,Masters degree,33.0,48.0,52.0,53.0,49.0,-0.71126,-1.18084,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
65+,Male,Professional certificate/ diploma,37.0,41.0,48.0,34.0,51.0,-1.37983,-0.8463700000000001,6,0,0,1,6,0,4,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Masters degree,27.0,40.0,41.0,44.0,48.0,-0.71126,0.40148,5,0,0,0,6,2,5,1,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,31.0,36.0,34.0,46.0,38.0,-0.71126,-1.18084,5,0,0,0,6,1,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Masters degree,44.0,33.0,50.0,47.0,47.0,0.52975,-0.21575,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Professional certificate/ diploma,44.0,37.0,51.0,43.0,44.0,-0.21711999999999998,-0.21575,6,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,University degree,31.0,47.0,44.0,39.0,43.0,0.19268,0.7654,2,2,2,2,6,2,5,2,2,2,0,2,0,1,2,2,2,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Left school at 16 years ,32.0,36.0,38.0,37.0,36.0,1.29221,-0.52593,4,1,1,0,6,6,6,1,0,1,0,0,0,1,0,1,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Female,Masters degree,28.0,41.0,45.0,41.0,47.0,0.19268,0.40148,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,37.0,38.0,43.0,50.0,47.0,-2.55524,-0.52593,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,University degree,33.0,41.0,39.0,48.0,46.0,0.19268,-1.5485799999999998,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Professional certificate/ diploma,30.0,37.0,29.0,44.0,39.0,-0.71126,-0.21575,5,0,2,0,6,2,6,2,0,2,0,0,0,2,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
45-54,Male,Left school at 18 years ,19.0,43.0,38.0,53.0,46.0,-0.71126,-0.52593,4,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,University degree,24.0,42.0,42.0,34.0,54.0,-0.71126,0.07987000000000001,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,Professional certificate/ diploma,37.0,38.0,47.0,42.0,40.0,-0.21711999999999998,-0.8463700000000001,3,0,0,0,6,1,6,0,0,0,0,0,0,0,1,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Male,Doctorate degree,30.0,42.0,45.0,44.0,46.0,-1.37983,-1.5485799999999998,5,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,4,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Female,"Some college or university, no certificate or degree",29.0,37.0,48.0,44.0,42.0,0.19268,-0.8463700000000001,2,0,1,3,6,1,6,1,0,0,0,0,0,0,3,0,6,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,1
25-34,Female,University degree,42.0,40.0,47.0,45.0,43.0,-0.71126,-0.52593,5,0,0,0,6,2,5,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Female,Left school at 17 years,31.0,42.0,42.0,43.0,49.0,-0.71126,-1.18084,5,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,Professional certificate/ diploma,28.0,39.0,30.0,39.0,51.0,-1.37983,-2.07848,6,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Male,Professional certificate/ diploma,23.0,44.0,45.0,38.0,53.0,0.52975,0.40148,6,2,1,0,6,1,6,2,1,3,0,2,0,2,1,2,5,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,University degree,38.0,48.0,43.0,33.0,36.0,1.8620299999999999,1.2247,6,1,1,1,4,2,5,3,0,3,0,0,3,1,0,1,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Female,University degree,20.0,44.0,39.0,41.0,46.0,-0.21711999999999998,-0.52593,6,0,0,0,6,2,5,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Professional certificate/ diploma,37.0,43.0,40.0,33.0,45.0,1.29221,1.2247,6,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,Masters degree,28.0,42.0,48.0,34.0,48.0,0.88113,-0.52593,6,0,0,0,6,5,3,0,0,0,0,0,0,0,0,0,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
45-54,Male,Masters degree,27.0,48.0,55.0,49.0,46.0,-0.71126,-1.18084,1,1,1,0,5,1,6,1,0,1,0,1,0,0,0,1,4,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,Left school at 18 years ,34.0,39.0,32.0,47.0,47.0,-0.71126,-0.8463700000000001,4,0,0,0,6,1,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Male,Left school at 16 years ,37.0,32.0,43.0,32.0,37.0,1.8620299999999999,1.2247,5,2,2,0,6,6,6,2,0,2,0,2,2,2,0,2,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
18-24,Male,"Some college or university, no certificate or degree",27.0,35.0,44.0,39.0,32.0,0.52975,0.40148,5,0,0,0,5,5,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
18-24,Male,University degree,23.0,44.0,44.0,38.0,39.0,-1.37983,-0.52593,5,0,0,2,5,5,5,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
45-54,Male,Left school at 17 years,45.0,39.0,45.0,42.0,44.0,0.88113,0.07987000000000001,3,1,1,1,6,6,6,2,0,0,0,0,0,1,0,1,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
18-24,Female,Left school before 16 years,37.0,50.0,57.0,51.0,42.0,1.29221,0.7654,5,3,2,3,6,5,6,0,0,3,0,0,4,0,0,3,6,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,1,1
45-54,Female,University degree,53.0,33.0,56.0,43.0,39.0,0.19268,0.40148,3,1,0,0,6,6,6,1,0,2,0,0,3,0,0,1,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1
35-44,Male,Left school at 17 years,49.0,39.0,44.0,41.0,37.0,-0.21711999999999998,0.07987000000000001,6,1,1,2,6,6,2,1,1,2,0,0,0,1,0,1,6,0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,1
25-34,Male,University degree,29.0,41.0,50.0,44.0,40.0,0.19268,-1.5485799999999998,3,1,1,1,6,6,6,1,0,1,0,2,2,1,6,1,6,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
35-44,Female,Professional certificate/ diploma,22.0,45.0,51.0,45.0,46.0,-0.21711999999999998,0.40148,1,1,0,2,6,6,6,1,0,0,0,0,0,0,3,0,6,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1
45-54,Male,Left school at 18 years ,46.0,30.0,49.0,49.0,31.0,0.88113,0.40148,5,2,0,3,6,6,6,1,0,2,1,2,2,1,6,2,2,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1
35-44,Female,"Some college or university, no certificate or degree",31.0,29.0,48.0,44.0,29.0,-0.21711999999999998,-0.8463700000000001,3,0,0,1,3,1,6,1,1,1,0,0,0,1,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,University degree,37.0,47.0,39.0,46.0,40.0,-0.71126,-0.52593,6,0,0,0,3,2,6,2,0,2,0,0,0,0,0,0,2,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
35-44,Male,"Some college or university, no certificate or degree",36.0,39.0,51.0,44.0,39.0,-0.21711999999999998,-0.21575,5,2,2,2,6,6,5,3,0,2,0,2,2,2,0,2,6,0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Female,"Some college or university, no certificate or degree",20.0,42.0,38.0,42.0,37.0,0.19268,-0.21575,6,0,0,0,6,1,4,0,0,0,0,0,0,0,0,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18-24,Male,Left school at 18 years ,30.0,32.0,42.0,29.0,56.0,-0.21711999999999998,0.7654,6,3,3,0,6,6,6,3,0,3,0,5,4,3,0,3,5,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1,1,1
18-24,Male,"Some college or university, no certificate or degree",35.0,35.0,48.0,28.0,32.0,0.19268,0.7654,5,0,3,3,6,6,5,5,0,3,0,4,3,0,0,2,6,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,"Some college or university, no certificate or degree",28.0,46.0,47.0,36.0,37.0,1.29221,1.92173,5,2,2,0,5,2,4,2,2,2,0,0,0,2,0,2,2,2,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
25-34,Female,Doctorate degree,39.0,40.0,53.0,40.0,45.0,-0.21711999999999998,-0.21575,6,0,3,0,6,4,5,0,0,0,0,0,0,0,0,2,0,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
25-34,Male,University degree,42.0,41.0,45.0,41.0,43.0,0.19268,-0.52593,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
18-24,Male,Left school at 18 years ,39.0,45.0,46.0,37.0,49.0,0.52975,0.7654,4,3,0,0,6,6,4,0,0,3,0,3,0,0,0,0,5,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
25-34,Male,"Some college or university, no certificate or degree",39.0,27.0,36.0,41.0,39.0,0.52975,-0.8463700000000001,5,2,2,0,6,2,6,0,0,0,0,0,0,0,0,0,6,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
35-44,Male,Professional certificate/ diploma,28.0,39.0,46.0,54.0,37.0,-0.21711999999999998,-1.18084,4,1,1,3,6,6,6,1,0,1,0,0,2,1,1,1,6,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1,1
35-44,Female,University degree,26.0,45.0,41.0,51.0,48.0,-0.21711999999999998,-0.8463700000000001,6,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
45-54,Female,Doctorate degree,41.0,40.0,56.0,49.0,42.0,1.29221,0.40148,3,1,1,1,6,6,6,1,1,2,1,0,2,2,1,2,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1
35-44,Male,University degree,32.0,38.0,47.0,41.0,29.0,-0.21711999999999998,-0.8463700000000001,6,2,3,0,6,5,5,1,0,3,0,0,3,1,0,2,5,0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1,1
45-54,Male,Left school at 16 years ,38.0,40.0,44.0,42.0,42.0,0.52975,-0.21575,5,1,0,3,5,1,4,0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
35-44,Male,University degree,42.0,34.0,45.0,34.0,41.0,0.88113,0.07987000000000001,6,1,1,1,6,6,5,3,0,3,0,1,3,3,0,4,0,2,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1,1,1
25-34,Female,Left school at 18 years ,27.0,39.0,31.0,45.0,47.0,-1.37983,-1.5485799999999998,5,0,0,3,6,2,6,0,0,0,0,0,0,0,0,0,2,0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,1
25-34,Male,Left school before 16 years,38.0,33.0,36.0,38.0,40.0,-0.21711999999999998,-0.21575,5,1,0,0,6,1,6,0,0,1,0,0,0,1,0,1,6,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
25-34,Female,Left school at 18 years ,36.0,42.0,39.0,49.0,34.0,0.19268,-0.21575,5,2,1,0,6,2,5,2,0,2,0,2,0,0,0,2,5,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0
